"","시장구분","종목코드","종목명","산업분류","현재가(종가)","전일대비","시가총액(원)"
"437","코스피","015260","에이엔피","전기전자",165,0,13659503220
"438","코스피","014915","성문전자우","전기전자",13750,-2100,8.25e+09
"439","코스피","014910","성문전자","전기전자",2115,5,41214702555
"440","코스피","011690","유양디앤유","전기전자",1220,0,71362925220
"441","코스피","011230","삼화전자","전기전자",3010,-115,31478399400
"442","코스피","010120","LS ELECTRIC","전기전자",55600,-1500,1.668e+12
"443","코스피","009470","삼화전기","전기전자",18800,-1250,124339816000
"444","코스피","009155","삼성전기우","전기전자",61600,-200,179070214400
"445","코스피","009150","삼성전기","전기전자",137000,-2000,10233036352000
"446","코스피","009140","경인전자","전기전자",21200,0,33300896400
"447","코스피","008700","아남전자","전기전자",1810,-25,139595924200
"448","코스피","008110","대동전자","전기전자",4300,-200,45108922100
"449","코스피","008060","대덕","전기전자",6200,-60,210118930000
"450","코스피","007815","코리아써우","전기전자",4945,15,14660392050
"451","코스피","007810","코리아써키트","전기전자",13650,-200,322423251150
"452","코스피","007610","선도전기","전기전자",2675,-50,4.815e+10
"453","코스피","006405","삼성SDI우","전기전자",245500,-3000,397193468000
"454","코스피","006400","삼성SDI","전기전자",420000,-9000,28881102600000
"455","코스피","006345","대원전선우","전기전자",3735,-145,9790182000
"456","코스피","006340","대원전선","전기전자",996,-3,70732899132
"457","코스피","005935","삼성전자우","전기전자",53000,-200,43612995100000
"458","코스피","005930","삼성전자","전기전자",59500,-500,355202061725000
"459","코스피","005870","휴니드","전기전자",5780,-50,81590566700
"460","코스피","005680","삼영전자","전기전자",8050,-30,1.61e+11
"461","코스피","004770","써니전자","전기전자",4685,-130,163248876535
"462","코스피","004710","한솔테크닉스","전기전자",9280,-110,297979667840
"463","코스피","004490","세방전지","전기전자",27750,0,3.885e+11
"464","코스피","001820","삼화콘덴서","전기전자",54200,-500,5.63409e+11
"465","코스피","001440","대한전선","전기전자",878,53,751983301902
"466","코스피","001210","금호전기","전기전자",4600,-100,55116372000
"467","코스피","000660","SK하이닉스","전기전자",85300,-1800,62098601734500
"468","코스피","000500","가온전선","전기전자",22400,400,93191772800
"469","코스피","281820","케이씨텍","의료정밀",22700,-600,450353018000
"470","코스피","145720","덴티움","의료정밀",36000,400,398477880000
"471","코스피","105840","우진","의료정밀",3935,-235,79495790790
"472","코스피","029460","케이씨","의료정밀",25700,200,348338930800
"473","코스피","025560","미래산업","의료정밀",3105,-50,52363862640
"474","코스피","003160","디아이","의료정밀",4110,200,129451786350
"475","코스피","308170","센트랄모텍","운수장비",20050,-600,172630500000
"476","코스피","010770","평화홀딩스","운수장비",3280,-90,47971528480
"477","코스피","092780","동양피스톤","운수장비",6400,-450,84278144000
"478","코스피","143210","핸즈코퍼레이션","운수장비",6980,-80,152605610640
"479","코스피","016740","두올","운수장비",3465,-190,93786046200
"480","코스피","012450","한화에어로스페이스","운수장비",25850,100,1308785500000
"481","코스피","075580","세진중공업","운수장비",9560,-440,366843203200
"482","코스피","214330","금호에이치티","운수장비",4060,10,441328540660
"483","코스피","009320","대우부품","운수장비",2870,-95,136745096250
"484","코스피","001380","SG충방","운수장비",1820,-40,81834740260
"485","코스피","204320","만도","운수장비",35200,-1800,1652890624000
"486","코스피","200880","서연이화","운수장비",4100,-70,110816591700
"487","코스피","064350","현대로템","운수장비",16000,250,1746276688000
"488","코스피","013870","지엠비코리아","운수장비",8260,-300,157537032800
"489","코스피","023000","삼원강재","운수장비",2470,-40,9.88e+10
"490","코스피","047810","한국항공우주","운수장비",22350,-50,2178568641450
"491","코스피","011210","현대위아","운수장비",41900,-900,1139473977700
"492","코스피","123700","SJM","운수장비",2660,-20,41509028680
"493","코스피","092200","디아이씨","운수장비",1450,-10,56388425050
"494","코스피","001420","태원물산","운수장비",4035,15,3.0666e+10
"495","코스피","090080","평화산업","운수장비",1160,-20,63686620440
"496","코스피","075180","새론오토모티브","운수장비",4045,15,7.7664e+10
"497","코스피","013520","화승알앤에이","운수장비",2080,-40,143613340000
"498","코스피","002880","대유에이텍","운수장비",812,-23,86815781444
"499","코스피","041650","상신브레이크","운수장비",2600,-10,55825770000
"500","코스피","023810","인팩","운수장비",4970,-20,4.97e+10
"501","코스피","033530","세종공업","운수장비",8800,-170,232113640000
"502","코스피","064960","S&T모티브","운수장비",51000,-1000,745779936000
"503","코스피","042660","대우조선해양","운수장비",22700,-100,2433570570400
"504","코스피","033250","체시스","운수장비",3160,-100,7.584e+10
"505","코스피","024900","덕양산업","운수장비",1910,-40,62199111800
"506","코스피","023800","인지컨트롤스","운수장비",11600,-400,175857484800
"507","코스피","021820","세원정공","운수장비",8090,0,8.09e+10
"508","코스피","018500","동원금속","운수장비",700,1,32728453100
"509","코스피","015230","대창단조","운수장비",33850,350,96716998550
"510","코스피","012330","현대모비스","운수장비",229000,-5500,21767524926000
"511","코스피","012280","영화금속","운수장비",1630,-5,83867995540
"512","코스피","010690","화신","운수장비",2790,-65,97427943900
"513","코스피","010620","현대미포조선","운수장비",27900,0,1114385957100
"514","코스피","010580","지코","운수장비",306,0,19761980616
"515","코스피","010145","삼성중공우","운수장비",348000,-9500,39966060000
"516","코스피","010140","삼성중공업","운수장비",5200,20,3.276e+12
"517","코스피","010100","한국프랜지","운수장비",2065,-5,62880117300
"518","코스피","009680","모토닉","운수장비",11850,-700,3.9105e+11
"519","코스피","009540","한국조선해양","운수장비",79600,-200,5633540033600
"520","코스피","006660","삼성공조","운수장비",6560,-10,53308619840
"521","코스피","005850","에스엘","운수장비",14750,-300,710998335750
"522","코스피","005389","현대차3우B","운수장비",78300,-1400,190169950500
"523","코스피","005387","현대차2우B","운수장비",85000,-2700,3101263335000
"524","코스피","005385","현대차우","운수장비",82500,-2400,2009426512500
"525","코스피","005380","현대차","운수장비",172000,-4000,36750928164000
"526","코스피","005030","부산주공","운수장비",740,27,31397944700
"527","코스피","004105","태양금속우","운수장비",3690,-340,1.2177e+10
"528","코스피","004100","태양금속","운수장비",1015,5,37250500000
"529","코스피","003620","쌍용차","운수장비",4500,315,674280009000
"530","코스피","003570","S&T중공업","운수장비",5210,-10,173246551370
"531","코스피","002920","유성기업","운수장비",2680,-70,69539300000
"532","코스피","001620","케이비아이동국실업","운수장비",637,1,42068799864
"533","코스피","000430","대원강업","운수장비",4300,-110,2.666e+11
"534","코스피","000270","기아차","운수장비",47150,-1750,19112881811050
"535","코스피","000040","KR모터스","운수장비",884,-27,81028339912
"536","코스피","013890","지누스","기타제조",79200,-1800,1141014520800
"537","코스피","241590","화승엔터프라이즈","기타제조",13600,-500,823298712000
"538","코스피","004920","씨아이테크","기타제조",912,-3,22864544064
"539","코스피","194370","제이에스코퍼레이션","기타제조",7240,20,96549751240
"540","코스피","071950","코아스","기타제조",1095,-40,33843394950
"541","코스피","134790","시디즈","기타제조",60600,-400,1.212e+11
"542","코스피","002170","삼양통상","기타제조",63000,0,1.89e+11
"543","코스피","079430","현대리바트","기타제조",15600,-500,320350399200
"544","코스피","033780","KT&G","기타제조",82300,400,11299172503100
"545","코스피","016800","퍼시스","기타제조",28450,0,3.27175e+11
"546","코스피","011330","유니켐","기타제조",1355,-10,93102514765
"547","코스피","011090","에넥스","기타제조",995,-5,59691682795
"548","코스피","004700","조광피혁","기타제조",50400,-100,335116555200
"549","코스피","002450","삼익악기","기타제조",1355,-30,122669389825
"550","코스피","007630","폴루스바이오팜","유통업",1225,0,48156675700
"551","코스피","900140","엘브이엠씨홀딩스","유통업",3590,-330,183522376010
"552","코스피","025530","SJM홀딩스","유통업",2625,-5,39201771000
"553","코스피","006880","신송홀딩스","유통업",3525,-5,41696724450
"554","코스피","001530","DI동일","유통업",84800,-800,209083643200
"555","코스피","000050","경방","유통업",10500,-200,287860335000
"556","코스피","282330","BGF리테일","유통업",122000,2000,2108636532000
"557","코스피","026960","동서","유통업",28400,950,2.83148e+12
"558","코스피","093230","이아이디","유통업",252,-4,139442320584
"559","코스피","227840","현대코퍼레이션홀딩스","유통업",10900,250,99199112400
"560","코스피","02826K","삼성물산우B","유통업",94700,-400,154117147500
"561","코스피","028260","삼성물산","유통업",102000,-500,19062482262000
"562","코스피","138250","엔에스쇼핑","유통업",11950,-550,402667200000
"563","코스피","069640","한세엠케이","유통업",2820,-110,36404288040
"564","코스피","007110","일신석재","유통업",2080,-35,161109748800
"565","코스피","010420","한솔PNS","유통업",1550,-25,31764168600
"566","코스피","007070","GS리테일","유통업",34400,0,2.6488e+12
"567","코스피","031430","신세계인터내셔날","유통업",144500,500,1.03173e+12
"568","코스피","071840","롯데하이마트","유통업",31850,-250,751905627200
"569","코스피","139480","이마트","유통업",154500,-2500,4306814035500
"570","코스피","088790","진도","유통업",2665,-10,33173237760
"571","코스피","002700","신일전자","유통업",1755,-35,124688399355
"572","코스피","081660","휠라홀딩스","유통업",38750,-1000,2354148602500
"573","코스피","057050","현대홈쇼핑","유통업",72500,1000,8.7e+11
"574","코스피","128820","대성산업","유통업",3205,-60,144979706990
"575","코스피","122900","아이마켓코리아","유통업",7950,-250,281377053000
